release_speed,spin_rate,horizontal_break,induced_vertical_break,pitch_type,pitch_type_category
81.75199890136719,1486.5,-3.973510980606079,2.003828525543213,Splitter,Offspeed
95.30729675292969,2200.830078125,-4.944607734680176,16.73859405517578,Fastball,Fastball
88.51029968261719,1181.0799560546875,-0.5785136222839355,16.444643020629883,Splitter,Offspeed
97.83699798583984,2385.60009765625,-4.5075154304504395,17.134057998657227,Fastball,Fastball
98.9520034790039,2236.030029296875,-4.054076671600342,12.563928604125977,Fastball,Fastball
97.54280090332031,2182.639892578125,-1.5762916803359985,13.917752265930176,Fastball,Fastball
86.50530242919922,1364.56005859375,-3.406836748123169,5.403893947601318,Splitter,Offspeed
88.71112823486328,1264.2672119140625,-4.060731887817383,3.3915302753448486,Splitter,Offspeed
86.10929870605469,1385.050048828125,-3.1364259719848633,4.3547539710998535,Splitter,Offspeed
87.57479858398438,2411.550048828125,4.092691898345947,4.06272029876709,Cutter,Fastball
97.5614013671875,2118.449951171875,2.4210615158081055,10.966955184936523,Fastball,Fastball
97.85374450683594,2102.930908203125,-7.787971496582031,12.170801162719727,Fastball,Fastball
98.08170318603516,2025.15283203125,-8.460829734802246,15.055014610290527,Fastball,Fastball
90.61389923095703,2185.409912109375,-0.36883723735809326,5.998063564300537,Cutter,Fastball
92.36540222167969,2488.409912109375,3.075643539428711,4.457551956176758,Cutter,Fastball
95.30819702148438,2201.989990234375,-6.498068809509277,12.859762191772461,Fastball,Fastball
97.42310333251953,2235.179931640625,-5.581636905670166,16.298215866088867,Fastball,Fastball
92.42344665527344,1627.313232421875,-3.6295175552368164,4.8236894607543945,Splitter,Offspeed
97.93109893798828,2184.570068359375,-4.357612133026123,13.95854377746582,Fastball,Fastball
100.20099639892578,2364.409912109375,2.2429652214050293,14.411657333374023,Fastball,Fastball
97.86656188964844,2155.152099609375,-6.720146656036377,16.53995704650879,Fastball,Fastball
94.9218978881836,2078.510009765625,-3.980564832687378,15.088092803955078,Fastball,Fastball
95.32099914550781,2278.530029296875,-1.7665183544158936,16.251432418823242,Fastball,Fastball
93.50019836425781,2067.25,-5.0235595703125,12.699231147766113,Fastball,Fastball
96.11019897460938,2148.929931640625,-5.643774032592773,14.534072875976562,Fastball,Fastball
88.82160186767578,1184.0699462890625,-3.7788443565368652,3.698958396911621,Splitter,Offspeed
93.4009017944336,2151.56005859375,-8.088006019592285,16.40358543395996,Fastball,Fastball
97.03079986572266,2344.60009765625,-5.428714752197266,18.300153732299805,Fastball,Fastball
93.45059967041016,1348.6800537109375,-17.865070343017578,3.6967906951904297,Sinker,Fastball
95.08460235595703,2149.280029296875,-2.5269651412963867,11.185714721679688,Fastball,Fastball
98.84230041503906,2135.570068359375,-2.167637825012207,15.339944839477539,Fastball,Fastball
91.13189697265625,1257.800048828125,-5.025254249572754,0.20128798484802246,Splitter,Offspeed
88.29889678955078,1238.1600341796875,-1.8825392723083496,0.36315175890922546,Splitter,Offspeed
94.88150024414062,2398.989990234375,-3.3026154041290283,19.51668930053711,Fastball,Fastball
94.4905014038086,2215.35009765625,-1.6697666645050049,13.716583251953125,Fastball,Fastball
89.07540893554688,1352.455322265625,-5.416238307952881,2.7230112552642822,Splitter,Offspeed
99.20050048828125,2235.830078125,-1.2306914329528809,13.197994232177734,Fastball,Fastball
90.54389953613281,2357.550048828125,2.468837261199951,6.37337064743042,Cutter,Fastball
92.78990173339844,2091.449951171875,-7.668194770812988,14.787769317626953,Fastball,Fastball
93.23539733886719,2419.35009765625,1.2455918788909912,10.165139198303223,Cutter,Fastball
96.7468032836914,2207.919921875,-5.2414774894714355,14.233259201049805,Fastball,Fastball
93.37774658203125,2158.111083984375,-9.241758346557617,15.287845611572266,Fastball,Fastball
97.21949768066406,2175.030029296875,-2.6341488361358643,17.210006713867188,Fastball,Fastball
99.24019622802734,2228.320068359375,-0.5841891765594482,13.192666053771973,Fastball,Fastball
96.4563980102539,2225.35009765625,0.5194578766822815,10.711803436279297,Fastball,Fastball
90.03980255126953,1377.1700439453125,-9.921188354492188,2.7424888610839844,Splitter,Offspeed
98.9032974243164,2304.010009765625,-3.9483203887939453,15.242691993713379,Fastball,Fastball
91.7572021484375,2120.050048828125,-2.896608591079712,16.28091049194336,Fastball,Fastball
98.09186553955078,2315.02685546875,-9.041949272155762,16.535127639770508,Fastball,Fastball
92.41110229492188,2362.02001953125,1.8044697046279907,6.066486358642578,Cutter,Fastball
94.63890075683594,2138.919921875,-7.250911712646484,15.97720718383789,Fastball,Fastball
81.93599700927734,2273.800048828125,4.980871200561523,9.091761589050293,Cutter,Fastball
98.27812957763672,2277.99169921875,-5.089305877685547,16.53559112548828,Fastball,Fastball
98.35970306396484,2209.679931640625,-5.679335117340088,13.366347312927246,Fastball,Fastball
95.92310333251953,2133.989990234375,-7.032465934753418,13.159236907958984,Fastball,Fastball
95.3680419921875,2234.6484375,-6.003925323486328,18.54958724975586,Fastball,Fastball
87.86911010742188,1464.4876708984375,-4.438218116760254,-2.3879737854003906,Splitter,Offspeed
87.2428970336914,1002.2899780273438,-4.550356864929199,-2.54707932472229,Splitter,Offspeed
95.48629760742188,2157.8798828125,-3.256298065185547,12.732539176940918,Fastball,Fastball
85.93399810791016,2412.64990234375,5.381574630737305,-7.075519561767578,Slider,Breaking Ball
99.23699951171875,2260.929931640625,-4.805469989776611,13.974067687988281,Fastball,Fastball
86.02760314941406,1176.010009765625,-3.6970646381378174,-0.2741650640964508,Splitter,Offspeed
86.01815032958984,1130.19775390625,-4.237113952636719,-2.6021056175231934,Splitter,Offspeed
87.28610229492188,1184.3900146484375,-2.8450708389282227,-0.014359613880515099,Splitter,Offspeed
98.08679962158203,2296.580078125,-10.722681999206543,14.083502769470215,Fastball,Fastball
93.635498046875,2226.449951171875,-4.7320075035095215,16.84449577331543,Fastball,Fastball
90.73210144042969,2422.580078125,-1.290651559829712,10.864523887634277,Cutter,Fastball
98.63849639892578,2378.179931640625,-3.925093650817871,16.307140350341797,Fastball,Fastball
96.328369140625,2084.58544921875,-5.39630651473999,12.968453407287598,Fastball,Fastball
95.84030151367188,2251.330078125,-4.115870952606201,15.709510803222656,Fastball,Fastball
96.71499633789062,2288.669921875,-4.268470764160156,14.343738555908203,Fastball,Fastball
93.42579650878906,2247.050048828125,-0.2323852777481079,17.2383975982666,Fastball,Fastball
98.88410186767578,2126.320068359375,-4.009197235107422,14.849681854248047,Fastball,Fastball
92.6780014038086,2537.179931640625,4.665451526641846,4.262260437011719,Cutter,Fastball
